"companyName","companyId","dataSourceName","dataSourceId","status"
"Salvo","624c69811ccf825229d25180","justCapital_metric_Board Diversity","629bd92427ab53e0fa4e5aec",1
"Salvo","624c69811ccf825229d25180","justCapital_metric_Resource Use","629bd92427ab53e0fa4e5b0a",1
"Salvo","624c69811ccf825229d25180","GOTS (Global Organic Textile Standard)","629bd92027ab53e0fa4e59d5",1
"Salvo","624c69811ccf825229d25180","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",1
"Salvo","624c69811ccf825229d25180","OCS (Organic Content Standard)","629bd91f27ab53e0fa4e59a8",1
"Salvo","624c69811ccf825229d25180","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"Salvo","624c69811ccf825229d25180","justCapital_metric_Renewable Energy Percentage_Half","629bd92427ab53e0fa4e5afe",1
"Salvo","624c69811ccf825229d25180","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",1
"Salvo","624c69811ccf825229d25180","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"Salvo","624c69811ccf825229d25180","SaferChoice","629bd91f27ab53e0fa4e5984",1
"Salvo","624c69811ccf825229d25180","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",-1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",-1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",-1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Local Community Engagement","629bd92427ab53e0fa4e5ae6",1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Renewable Energy Percentage_1","629bd92427ab53e0fa4e5b01",1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Transparent Charitable Giving","629bd92427ab53e0fa4e5ae9",1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",1
"Scrub Free","624c69811ccf825229d25183","SaferChoice","629bd91f27ab53e0fa4e5984",1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",-1
"Scrub Free","624c69811ccf825229d25183","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",-1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Local Employment Pipeline","629bd92327ab53e0fa4e5ace",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Board Diversity","629bd92427ab53e0fa4e5aec",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",-1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Renewable Energy Percentage_Half","629bd92427ab53e0fa4e5afe",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Transparent Charitable Giving","629bd92427ab53e0fa4e5ae9",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",-1
"Threshold","624c69811ccf825229d25186","BCI - Better Cotton Initiative","629bd91f27ab53e0fa4e59ae",1
"Threshold","624c69811ccf825229d25186","GoodWeave","629bd91f27ab53e0fa4e599f",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Local Community Engagement","629bd92427ab53e0fa4e5ae6",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",1
"Threshold","624c69811ccf825229d25186","justCapital_metric_Resource Use","629bd92427ab53e0fa4e5b0a",1
"Threshold","624c69811ccf825229d25186","SaferChoice","629bd91f27ab53e0fa4e5984",1
"Threshold","624c69811ccf825229d25186","Leather Working Group(LWG)","629bd92027ab53e0fa4e59c3",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",-1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Local Employment Pipeline","629bd92327ab53e0fa4e5ace",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Board Diversity","629bd92427ab53e0fa4e5aec",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",-1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Renewable Energy Percentage_Half","629bd92427ab53e0fa4e5afe",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Resource Use","629bd92427ab53e0fa4e5b0a",1
"up & up","624c69811ccf825229d2518c","BCI - Better Cotton Initiative","629bd91f27ab53e0fa4e59ae",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"up & up","624c69811ccf825229d2518c","Leather Working Group(LWG)","629bd92027ab53e0fa4e59c3",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",-1
"up & up","624c69811ccf825229d2518c","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Local Community Engagement","629bd92427ab53e0fa4e5ae6",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Transparent Charitable Giving","629bd92427ab53e0fa4e5ae9",1
"up & up","624c69811ccf825229d2518c","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"up & up","624c69811ccf825229d2518c","SaferChoice","629bd91f27ab53e0fa4e5984",1
"up & up","624c69811ccf825229d2518c","GoodWeave","629bd91f27ab53e0fa4e599f",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Local Employment Pipeline","629bd92327ab53e0fa4e5ace",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",-1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",-1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Board Diversity","629bd92427ab53e0fa4e5aec",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",-1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Local Community Engagement","629bd92427ab53e0fa4e5ae6",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Renewable Energy Percentage_Half","629bd92427ab53e0fa4e5afe",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Resource Use","629bd92427ab53e0fa4e5b0a",1
"Smartly","624c69811ccf825229d2518f","SaferChoice","629bd91f27ab53e0fa4e5984",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Transparent Charitable Giving","629bd92427ab53e0fa4e5ae9",1
"Smartly","624c69811ccf825229d2518f","GoodWeave","629bd91f27ab53e0fa4e599f",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"Smartly","624c69811ccf825229d2518f","BCI - Better Cotton Initiative","629bd91f27ab53e0fa4e59ae",1
"Smartly","624c69811ccf825229d2518f","Leather Working Group(LWG)","629bd92027ab53e0fa4e59c3",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"Smartly","624c69811ccf825229d2518f","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",1
"DENIZEN","624c69811ccf825229d25195","Leather Working Group(LWG)","629bd92027ab53e0fa4e59c3",1
"DENIZEN","624c69811ccf825229d25195","BCI - Better Cotton Initiative","629bd91f27ab53e0fa4e59ae",1
"CSK AUTO CORPORATION","624c69811ccf825229d2519b","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",-1
"CSK AUTO CORPORATION","624c69811ccf825229d2519b","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",-1
"CSK AUTO CORPORATION","624c69811ccf825229d2519b","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",-1
"CSK AUTO CORPORATION","624c69811ccf825229d2519b","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",-1
"CSK AUTO CORPORATION","624c69811ccf825229d2519b","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",-1
"CSK AUTO CORPORATION","624c69811ccf825229d2519b","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",-1
"CSK AUTO CORPORATION","624c69811ccf825229d2519b","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",-1
"CSK AUTO CORPORATION","624c69811ccf825229d2519b","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",-1
"CSK AUTO CORPORATION","624c69811ccf825229d2519b","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",-1
"CSK AUTO CORPORATION","624c69811ccf825229d2519b","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",-1
"CSK AUTO CORPORATION","624c69811ccf825229d2519b","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"CSK AUTO CORPORATION","624c69811ccf825229d2519b","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"CSK AUTO CORPORATION","624c69811ccf825229d2519b","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"CSK AUTO CORPORATION","624c69811ccf825229d2519b","justCapital_metric_Renewable Energy Percentage_Half","629bd92427ab53e0fa4e5afe",-1
"CSK AUTO CORPORATION","624c69811ccf825229d2519b","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",-1
"CSK AUTO CORPORATION","624c69811ccf825229d2519b","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",-1
"CSK AUTO CORPORATION","624c69811ccf825229d2519b","SaferChoice","629bd91f27ab53e0fa4e5984",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Local Employment Pipeline","629bd92327ab53e0fa4e5ace",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",-1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",-1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Local School Support","629bd92427ab53e0fa4e5ae3",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Board Diversity","629bd92427ab53e0fa4e5aec",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Local Community Engagement","629bd92427ab53e0fa4e5ae6",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Renewable Energy Percentage_Half","629bd92427ab53e0fa4e5afe",-1
"Drogaria Onofre","624c69811ccf825229d251a4","SaferChoice","629bd91f27ab53e0fa4e5984",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Transparent Charitable Giving","629bd92427ab53e0fa4e5ae9",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"Drogaria Onofre","624c69811ccf825229d251a4","A List CDP - Climate Change","629bd91f27ab53e0fa4e5987",1
"Drogaria Onofre","624c69811ccf825229d251a4","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",-1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",-1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",-1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Local Employment Pipeline","629bd92327ab53e0fa4e5ace",1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",-1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"206 Collective","624c69811ccf825229d251aa","BCI - Better Cotton Initiative","629bd91f27ab53e0fa4e59ae",1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Local School Support","629bd92427ab53e0fa4e5ae3",1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Renewable Energy Percentage_Half","629bd92427ab53e0fa4e5afe",1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Transparent Charitable Giving","629bd92427ab53e0fa4e5ae9",1
"206 Collective","624c69811ccf825229d251aa","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",-1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Renewable Energy Percentage_Half","629bd92427ab53e0fa4e5afe",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Transparent Charitable Giving","629bd92427ab53e0fa4e5ae9",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Local Community Engagement","629bd92427ab53e0fa4e5ae6",1
"Geoffrey Beene","624c69811ccf825229d251ad","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",1
"Geoffrey Beene","624c69811ccf825229d251ad","BCI - Better Cotton Initiative","629bd91f27ab53e0fa4e59ae",1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",-1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Board Diversity","629bd92427ab53e0fa4e5aec",1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Renewable Energy Percentage_Half","629bd92427ab53e0fa4e5afe",-1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",1
"GapBody","624c69811ccf825229d251b0","BCI - Better Cotton Initiative","629bd91f27ab53e0fa4e59ae",1
"GapBody","624c69811ccf825229d251b0","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"Core 10","624c69811ccf825229d251b3","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",1
"Core 10","624c69811ccf825229d251b3","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"Core 10","624c69811ccf825229d251b3","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"Core 10","624c69811ccf825229d251b3","justCapital_metric_Local Employment Pipeline","629bd92327ab53e0fa4e5ace",1
"Core 10","624c69811ccf825229d251b3","justCapital_metric_Local School Support","629bd92427ab53e0fa4e5ae3",1
"Core 10","624c69811ccf825229d251b3","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",1
"Core 10","624c69811ccf825229d251b3","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",-1
"Core 10","624c69811ccf825229d251b3","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
